Date,EUR_USD
15-11-2013,6.071807143
18-11-2013,5.842427762
19-11-2013,5.950371
20-11-2013,6.017835524
21-11-2013,5.936878095
22-11-2013,5.936878095
25-11-2013,5.936878095
26-11-2013,6.017835524
27-11-2013,5.990849714
28-11-2013,5.963863905
29-11-2013,5.855920667
02-12-2013,6.1392128
03-12-2013,6.1392128
04-12-2013,6.1392128
05-12-2013,6.3584704
06-12-2013,6.5503208
09-12-2013,6.6873568
10-12-2013,6.8518
11-12-2013,6.6873568
12-12-2013,6.6873568
13-12-2013,6.5503208
16-12-2013,6.3584704
17-12-2013,6.6873568
18-12-2013,6.6736532
19-12-2013,6.7969856
20-12-2013,6.5229136
23-12-2013,6.5366172
27-12-2013,6.7284676
30-12-2013,6.7284676
02-01-2014,6.451247727
03-01-2014,6.410417045
06-01-2014,6.328755682
07-01-2014,6.355976136
08-01-2014,6.260704545
09-01-2014,6.1382125
10-01-2014,6.124602273
13-01-2014,6.274314773
14-01-2014,6.560129545
15-01-2014,6.532909091
16-01-2014,6.900385227
17-01-2014,6.900385227
20-01-2014,6.696231818
21-01-2014,6.832334091
22-01-2014,6.954826136
23-01-2014,6.845944318
24-01-2014,7.145369318
27-01-2014,7.3359125
28-01-2014,7.499235227
29-01-2014,7.472014773
30-01-2014,7.757829545
31-01-2014,7.553676136
03-02-2014,7.949247
04-02-2014,7.9355885
05-02-2014,8.2633925
06-02-2014,8.796074
07-02-2014,8.796074
10-02-2014,8.7277815
11-02-2014,8.5092455
12-02-2014,8.659489
13-02-2014,8.714123
14-02-2014,8.9736345
17-02-2014,9.260463
18-02-2014,9.1921705
19-02-2014,9.424365
20-02-2014,9.5472915
21-02-2014,9.7111935
24-02-2014,9.533633
25-02-2014,8.46827
26-02-2014,8.8643665
27-02-2014,8.878025
28-02-2014,9.6292425
03-03-2014,9.095220667
04-03-2014,9.39931619
05-03-2014,9.357848619
06-03-2014,9.385493667
07-03-2014,9.551363952
10-03-2014,9.523718905
11-03-2014,9.426961238
12-03-2014,8.970817952
13-03-2014,8.874060286
14-03-2014,8.70819
17-03-2014,8.127644
18-03-2014,7.989418762
19-03-2014,8.23822419
20-03-2014,8.293514286
21-03-2014,8.52849719
24-03-2014,8.086176429
25-03-2014,8.086176429
26-03-2014,8.003241286
27-03-2014,7.243002476
28-03-2014,6.012797857
31-03-2014,6.399828524
01-04-2014,6.9615
02-04-2014,6.657625
03-04-2014,6.657625
04-04-2014,6.4780625
07-04-2014,6.8648125
08-04-2014,6.712875
09-04-2014,6.79575
10-04-2014,7.01675
11-04-2014,7.2239375
14-04-2014,7.2515625
15-04-2014,7.6659375
16-04-2014,7.486375
17-04-2014,7.6383125
22-04-2014,7.817875
23-04-2014,7.8316875
24-04-2014,7.8869375
25-04-2014,6.989125
28-04-2014,7.1686875
29-04-2014,7.486375
30-04-2014,7.45875
02-05-2014,7.099517857
05-05-2014,7.168178571
06-05-2014,7.168178571
07-05-2014,7.030857143
08-05-2014,7.044589286
09-05-2014,7.195642857
12-05-2014,7.278035714
13-05-2014,7.250571429
14-05-2014,7.017125
15-05-2014,6.550232143
16-05-2014,6.577696429
19-05-2014,6.454107143
20-05-2014,6.646357143
21-05-2014,7.030857143
22-05-2014,7.085785714
23-05-2014,7.017125
26-05-2014,7.003392857
27-05-2014,7.085785714
28-05-2014,7.11325
29-05-2014,7.154446429
30-05-2014,6.989660714
02-06-2014,7.00007619
03-06-2014,7.367070476
04-06-2014,7.326293333
05-06-2014,7.489401905
06-06-2014,7.407847619
09-06-2014,7.489401905
10-06-2014,7.448624762
11-06-2014,7.27192381
12-06-2014,7.530179048
13-06-2014,7.679695238
16-06-2014,7.666102857
17-06-2014,7.761249524
18-06-2014,7.693287619
19-06-2014,7.502994286
20-06-2014,7.679695238
23-06-2014,7.85639619
24-06-2014,7.815619048
25-06-2014,7.761249524
26-06-2014,7.761249524
27-06-2014,7.85639619
30-06-2014,7.897173333
01-07-2014,8.096426
02-07-2014,8.218278565
03-07-2014,8.082886826
04-07-2014,7.622554913
07-07-2014,7.473624
08-07-2014,7.744407478
09-07-2014,7.825642522
10-07-2014,7.690250783
11-07-2014,7.744407478
14-07-2014,7.947495087
15-07-2014,7.933955913
16-07-2014,8.137043522
17-07-2014,8.299513609
18-07-2014,8.096426
21-07-2014,8.16412187
22-07-2014,8.299513609
23-07-2014,8.326591957
24-07-2014,8.150582696
25-07-2014,8.299513609
28-07-2014,8.353670304
29-07-2014,8.137043522
30-07-2014,8.258896087
31-07-2014,8.380748652
01-08-2014,8.335875619
04-08-2014,8.309243429
05-08-2014,8.229346857
06-08-2014,8.242662952
07-08-2014,7.909760571
08-08-2014,7.896444476
11-08-2014,8.069553714
12-08-2014,8.042921524
13-08-2014,8.216030762
14-08-2014,8.176082476
15-08-2014,8.469036571
18-08-2014,8.442404381
19-08-2014,8.548933143
20-08-2014,8.495668762
21-08-2014,8.41577219
22-08-2014,8.442404381
25-08-2014,8.402456095
26-08-2014,8.38914
27-08-2014,8.455720476
28-08-2014,8.562249238
29-08-2014,8.495668762
01-09-2014,8.23107
02-09-2014,8.23107
03-09-2014,8.153661818
04-09-2014,7.869831818
05-09-2014,8.024648182
08-09-2014,8.089155
09-09-2014,7.895634545
10-09-2014,7.831127727
11-09-2014,7.869831818
12-09-2014,7.779522273
15-09-2014,7.637607273
16-09-2014,7.469889545
17-09-2014,7.586001818
18-09-2014,7.715015455
19-09-2014,7.753719545
22-09-2014,7.740818182
23-09-2014,7.302171818
24-09-2014,7.495692273
25-09-2014,7.469889545
26-09-2014,7.624705909
29-09-2014,7.431185455
30-09-2014,7.508593636
01-10-2014,7.337515957
02-10-2014,7.172770348
03-10-2014,7.14742487
06-10-2014,7.14742487
07-10-2014,7.223461304
08-10-2014,7.654334435
09-10-2014,7.73037087
10-10-2014,7.628988957
13-10-2014,7.654334435
14-10-2014,7.692352652
15-10-2014,7.781061826
16-10-2014,7.844425522
17-10-2014,7.755716348
20-10-2014,7.73037087
21-10-2014,7.806407304
22-10-2014,7.869771
23-10-2014,8.00917113
24-10-2014,8.085207565
27-10-2014,7.971152913
28-10-2014,7.819080043
29-10-2014,8.110553043
30-10-2014,8.110553043
31-10-2014,8.02184387
03-11-2014,8.169291
04-11-2014,8.0695134
05-11-2014,8.2690686
06-11-2014,8.2690686
07-11-2014,8.3937906
10-11-2014,8.356374
11-11-2014,8.4686238
12-11-2014,8.5185126
13-11-2014,8.4561516
14-11-2014,8.2441242
17-11-2014,8.5808736
18-11-2014,8.7554844
19-11-2014,8.7679566
20-11-2014,8.668179
21-11-2014,8.7055956
24-11-2014,8.792901
25-11-2014,8.8802064
26-11-2014,8.9425674
27-11-2014,8.8427898
28-11-2014,8.7679566
01-12-2014,8.718252667
02-12-2014,8.459294667
03-12-2014,8.50862
04-12-2014,8.434632
05-12-2014,8.212668
08-12-2014,8.224999333
09-12-2014,8.311318667
10-12-2014,8.064692
11-12-2014,8.274324667
12-12-2014,8.212668
15-12-2014,8.471626
16-12-2014,8.496288667
17-12-2014,8.594939333
18-12-2014,8.668927333
19-12-2014,8.69359
22-12-2014,8.742915333
23-12-2014,8.927885333
29-12-2014,8.927885333
30-12-2014,8.87856
02-01-2015,8.146554667
05-01-2015,8.030341333
06-01-2015,7.879264
07-01-2015,7.867642667
08-01-2015,7.914128
09-01-2015,7.797914667
12-01-2015,7.797914667
13-01-2015,8.471952
14-01-2015,8.332496
15-01-2015,8.297632
16-01-2015,8.286010667
19-01-2015,8.390602667
20-01-2015,8.332496
21-01-2015,8.483573333
22-01-2015,7.890885333
23-01-2015,7.902506667
26-01-2015,7.960613333
27-01-2015,7.937370667
28-01-2015,8.076826667
29-01-2015,8.204661333
30-01-2015,8.227904
02-02-2015,8.0809508
03-02-2015,8.02420255
04-02-2015,7.84260815
05-02-2015,7.944755
06-02-2015,7.88800675
09-02-2015,7.8539578
10-02-2015,8.0355522
11-02-2015,8.1944473
12-02-2015,8.398741
13-02-2015,8.65978295
16-02-2015,8.6938319
17-02-2015,8.4895382
18-02-2015,8.5122375
19-02-2015,8.3306431
20-02-2015,8.29659415
23-02-2015,8.70518155
24-02-2015,8.4441396
25-02-2015,8.38739135
26-02-2015,8.02420255
27-02-2015,8.0355522
02-03-2015,7.532188864
03-03-2015,7.304597545
04-03-2015,7.575539591
05-03-2015,7.315435227
06-03-2015,7.380461318
09-03-2015,7.250409136
10-03-2015,7.369623636
11-03-2015,7.315435227
12-03-2015,6.957791727
13-03-2015,7.0336555
16-03-2015,7.022817818
17-03-2015,7.304597545
18-03-2015,7.304597545
19-03-2015,7.239571455
20-03-2015,7.597214955
23-03-2015,7.629728
24-03-2015,7.640565682
25-03-2015,7.543026545
26-03-2015,7.532188864
27-03-2015,7.358785955
30-03-2015,7.456325091
31-03-2015,7.488838136
01-04-2015,7.7071995
02-04-2015,7.7071995
07-04-2015,7.653303
08-04-2015,7.6748616
09-04-2015,7.5670686
10-04-2015,7.5239514
13-04-2015,7.329924
14-04-2015,7.329924
15-04-2015,7.3945998
16-04-2015,7.4269377
17-04-2015,7.3514826
20-04-2015,7.6748616
21-04-2015,7.6317444
22-04-2015,7.653303
23-04-2015,7.8257718
24-04-2015,7.8473304
27-04-2015,7.7395374
28-04-2015,7.9227855
29-04-2015,8.0521371
30-04-2015,7.9659027
04-05-2015,8.48480755
05-05-2015,8.44020935
06-05-2015,8.4067607
07-05-2015,8.28411565
08-05-2015,8.4067607
11-05-2015,8.4959571
12-05-2015,8.50710665
13-05-2015,8.48480755
14-05-2015,8.4290598
15-05-2015,8.4513589
18-05-2015,8.473658
19-05-2015,8.23951745
20-05-2015,8.19491925
21-05-2015,8.15032105
22-05-2015,8.1168724
26-05-2015,8.06112465
27-05-2015,8.0053769
28-05-2015,8.01652645
29-05-2015,8.15032105
01-06-2015,8.118376545
02-06-2015,8.342641091
03-06-2015,8.398707227
04-06-2015,8.297788182
05-06-2015,8.309001409
08-06-2015,8.365067545
09-06-2015,8.488413045
10-06-2015,8.499626273
11-06-2015,8.432346909
12-06-2015,8.5108395
15-06-2015,8.443560136
16-06-2015,8.320214636
17-06-2015,8.365067545
18-06-2015,8.353854318
19-06-2015,8.309001409
22-06-2015,8.387494
23-06-2015,8.398707227
24-06-2015,8.376280773
25-06-2015,8.488413045
26-06-2015,8.432346909
29-06-2015,8.252935273
30-06-2015,8.342641091
01-07-2015,8.213849609
02-07-2015,8.169866478
03-07-2015,8.169866478
06-07-2015,8.092896
07-07-2015,8.180862261
08-07-2015,8.213849609
09-07-2015,8.191858043
10-07-2015,8.334803217
13-07-2015,8.521731522
14-07-2015,8.466752609
15-07-2015,8.521731522
16-07-2015,8.400777913
17-07-2015,8.466752609
20-07-2015,8.752642957
21-07-2015,8.708659826
22-07-2015,8.719655609
23-07-2015,8.873596565
24-07-2015,8.774634522
27-07-2015,8.785630304
28-07-2015,8.785630304
29-07-2015,8.840609217
30-07-2015,8.653680913
31-07-2015,8.653680913
03-08-2015,8.833264762
04-08-2015,8.788708571
05-08-2015,8.69959619
06-08-2015,8.733013333
07-08-2015,8.643900952
10-08-2015,8.788708571
11-08-2015,8.989211429
12-08-2015,9.089462857
13-08-2015,9.100601905
14-08-2015,9.267687619
17-08-2015,9.16743619
18-08-2015,9.178575238
19-08-2015,9.245409524
20-08-2015,9.323382857
21-08-2015,9.12288
24-08-2015,9.089462857
25-08-2015,9.156297143
26-08-2015,9.011489524
27-08-2015,8.955794286
28-08-2015,9.000350476
31-08-2015,8.955794286
01-09-2015,8.943281909
02-09-2015,9.077936091
03-09-2015,9.156484364
04-09-2015,9.066714909
07-09-2015,9.055493727
08-09-2015,9.223811455
09-09-2015,9.268696182
10-09-2015,9.291138545
11-09-2015,9.223811455
14-09-2015,9.212590273
15-09-2015,9.167705545
16-09-2015,9.223811455
17-09-2015,9.201369091
18-09-2015,9.089157273
21-09-2015,8.954503091
22-09-2015,8.976945455
23-09-2015,9.033051364
24-09-2015,8.965724273
25-09-2015,8.954503091
28-09-2015,8.853512455
29-09-2015,8.909618364
30-09-2015,9.122820818
01-10-2015,9.145364
02-10-2015,9.111658727
05-10-2015,9.190304364
06-10-2015,9.201539455
07-10-2015,9.089188545
08-10-2015,9.111658727
09-10-2015,9.347595636
12-10-2015,9.313890364
13-10-2015,9.358830727
14-10-2015,9.459946545
15-10-2015,9.459946545
16-10-2015,9.415006182
19-10-2015,9.370065818
20-10-2015,9.482416727
21-10-2015,9.471181636
22-10-2015,9.516122
23-10-2015,9.662178182
26-10-2015,9.707118545
27-10-2015,9.650943091
28-10-2015,9.617237818
29-10-2015,9.718353636
30-10-2015,9.707118545
02-11-2015,9.211488
03-11-2015,9.061184
04-11-2015,8.996768
05-11-2015,9.07192
06-11-2015,9.007504
09-11-2015,8.932352
10-11-2015,9.039712
11-11-2015,9.050448
12-11-2015,8.975296
13-11-2015,8.996768
16-11-2015,9.1256
17-11-2015,9.211488
18-11-2015,9.211488
19-11-2015,9.254432
20-11-2015,9.136336
23-11-2015,9.190016
24-11-2015,9.28664
25-11-2015,9.254432
26-11-2015,9.211488
27-11-2015,9.190016
30-11-2015,9.211488
01-12-2015,9.299990455
02-12-2015,9.234727364
03-12-2015,9.332622
04-12-2015,9.267358909
07-12-2015,9.158587091
08-12-2015,9.158587091
09-12-2015,9.136832727
10-12-2015,9.093324
11-12-2015,8.777885727
14-12-2015,8.799640091
15-12-2015,8.908411909
16-12-2015,8.832271636
17-12-2015,8.777885727
18-12-2015,8.777885727
21-12-2015,8.897534727
22-12-2015,8.973675
23-12-2015,8.941043455
28-12-2015,9.049815273
29-12-2015,8.995429364
30-12-2015,8.941043455
04-01-2016,8.74201825
05-01-2016,8.68772
06-01-2016,8.4270884
07-01-2016,8.17731645
08-01-2016,8.0578603
11-01-2016,7.7537901
12-01-2016,7.7103515
13-01-2016,7.87324625
14-01-2016,7.6886322
15-01-2016,7.2542462
18-01-2016,7.28682515
19-01-2016,7.39542165
20-01-2016,6.85243915
21-01-2016,6.7112637
22-01-2016,6.85243915
25-01-2016,6.3854742
26-01-2016,6.5809479
27-01-2016,6.39633385
28-01-2016,6.57008825
29-01-2016,6.54836895
01-02-2016,6.300796952
02-02-2016,6.422819429
03-02-2016,6.223146286
04-02-2016,6.212053333
05-02-2016,6.145495619
08-02-2016,5.801614095
09-02-2016,5.479918476
10-02-2016,5.40226781
11-02-2016,5.235873524
12-02-2016,5.601940952
15-02-2016,5.324617143
16-02-2016,5.191501714
17-02-2016,5.63521981
18-02-2016,5.812707048
19-02-2016,5.712870476
22-02-2016,5.979101333
23-02-2016,5.413360762
24-02-2016,5.391174857
25-02-2016,5.601940952
26-02-2016,5.524290286
29-02-2016,5.524290286
01-03-2016,5.516534333
02-03-2016,5.494335
03-03-2016,5.405537667
04-03-2016,5.438836667
07-03-2016,5.638630667
08-03-2016,5.549833333
09-03-2016,5.638630667
10-03-2016,5.438836667
11-03-2016,5.516534333
14-03-2016,5.405537667
15-03-2016,5.383338333
16-03-2016,5.516534333
17-03-2016,5.549833333
18-03-2016,5.483235333
21-03-2016,5.394438
22-03-2016,5.350039333
23-03-2016,5.32784
24-03-2016,5.372238667
29-03-2016,5.294541
30-03-2016,5.494335
31-03-2016,5.771826667
01-04-2016,5.873700667
04-04-2016,6.009770952
05-04-2016,5.907718238
06-04-2016,6.009770952
07-04-2016,5.96441419
08-04-2016,6.123162857
11-04-2016,6.304589905
12-04-2016,6.315929095
13-04-2016,6.259233143
14-04-2016,6.338607476
15-04-2016,6.213876381
18-04-2016,6.191198
19-04-2016,6.293250714
20-04-2016,6.270572333
21-04-2016,6.497356143
22-04-2016,6.758157524
25-04-2016,6.690122381
26-04-2016,7.483865714
27-04-2016,7.756006286
28-04-2016,7.177707571
29-04-2016,6.984941333
02-05-2016,6.865832182
03-05-2016,6.741410182
04-05-2016,6.922387636
05-05-2016,7.012876364
06-05-2016,6.616988182
09-05-2016,6.436010727
10-05-2016,6.662232545
11-05-2016,6.775343455
12-05-2016,6.560432727
13-05-2016,6.571743818
16-05-2016,6.865832182
17-05-2016,6.820587818
18-05-2016,6.831898909
19-05-2016,6.752721273
20-05-2016,6.730099091
23-05-2016,6.469944
24-05-2016,6.537810545
25-05-2016,6.616988182
26-05-2016,6.797965636
27-05-2016,6.820587818
30-05-2016,6.899765455
31-05-2016,6.888454364
01-06-2016,6.681200909
02-06-2016,6.748574364
03-06-2016,6.658743091
06-06-2016,6.961923636
07-06-2016,6.860863455
08-06-2016,6.849634545
09-06-2016,6.849634545
10-06-2016,6.669972
13-06-2016,6.580140727
14-06-2016,6.580140727
15-06-2016,6.625056364
16-06-2016,6.400478182
17-06-2016,6.344333636
20-06-2016,6.568911818
21-06-2016,6.243273455
22-06-2016,6.355562545
23-06-2016,6.333104727
24-06-2016,5.569538909
27-06-2016,5.356189636
28-06-2016,5.266358364
29-06-2016,5.064238
30-06-2016,5.008093455
01-07-2016,5.091520952
04-07-2016,5.478919286
05-07-2016,5.213274714
06-07-2016,5.058315381
07-07-2016,5.058315381
08-07-2016,5.02510981
11-07-2016,4.892287524
12-07-2016,5.113658
13-07-2016,5.268617333
14-07-2016,5.279685857
15-07-2016,5.445713714
18-07-2016,5.357165524
19-07-2016,5.169000619
20-07-2016,5.169000619
21-07-2016,5.135795048
22-07-2016,5.047246857
25-07-2016,5.080452429
26-07-2016,5.002972762
27-07-2016,5.002972762
28-07-2016,4.958698667
29-07-2016,4.881219
01-08-2016,4.89953
02-08-2016,4.933165217
03-08-2016,5.168611739
04-08-2016,5.258305652
05-08-2016,5.29194087
08-08-2016,5.527387391
09-08-2016,5.471328696
10-08-2016,5.347999565
11-08-2016,5.471328696
12-08-2016,5.482540435
15-08-2016,5.370423043
16-08-2016,5.247093913
17-08-2016,5.03407087
18-08-2016,5.224670435
19-08-2016,5.325576087
22-08-2016,5.471328696
23-08-2016,5.269517391
24-08-2016,5.146188261
25-08-2016,5.269517391
26-08-2016,5.269517391
29-08-2016,5.258305652
30-08-2016,5.112553043
31-08-2016,5.000435652
01-09-2016,4.910895818
02-09-2016,4.585745182
05-09-2016,4.383927545
06-09-2016,4.641805636
07-09-2016,4.496048455
08-09-2016,4.563321
09-09-2016,4.574533091
12-09-2016,4.529684727
13-09-2016,4.518472636
14-09-2016,4.473624273
15-09-2016,4.641805636
16-09-2016,4.877259545
19-09-2016,4.93332
20-09-2016,4.675441909
21-09-2016,4.720290273
22-09-2016,4.966956273
23-09-2016,5.101501364
26-09-2016,5.191198091
27-09-2016,4.978168364
28-09-2016,5.561197091
29-09-2016,5.628469636
30-09-2016,5.572409182
03-10-2016,5.854831286
04-10-2016,5.722518714
05-10-2016,6.042274095
06-10-2016,6.461263905
07-10-2016,6.273821095
10-10-2016,6.251769
11-10-2016,5.97611781
12-10-2016,6.086378286
13-10-2016,6.240742952
14-10-2016,6.406133667
17-10-2016,6.472289952
18-10-2016,6.560498333
19-10-2016,6.251769
20-10-2016,6.141508524
21-10-2016,6.505368095
24-10-2016,6.395107619
25-10-2016,6.395107619
26-10-2016,6.549472286
27-10-2016,6.384081571
28-10-2016,6.472289952
31-10-2016,6.505368095
01-11-2016,6.511769591
02-11-2016,6.727748682
03-11-2016,7.030119409
04-11-2016,6.911330909
07-11-2016,6.716949727
08-11-2016,6.630558091
09-11-2016,6.608960182
10-11-2016,6.392981091
11-11-2016,6.133806182
14-11-2016,5.831435455
15-11-2016,6.187800955
16-11-2016,5.993419773
17-11-2016,6.371383182
18-11-2016,6.015017682
21-11-2016,5.928626045
22-11-2016,5.950223955
23-11-2016,5.8206365
24-11-2016,5.755842773
25-11-2016,5.421075182
28-11-2016,5.1079055
29-11-2016,4.924323273
30-11-2016,4.945921182
01-12-2016,4.702135524
02-12-2016,4.522906143
05-12-2016,4.607249381
06-12-2016,4.744307143
07-12-2016,4.533449048
08-12-2016,4.607249381
09-12-2016,4.723221333
12-12-2016,5.134394619
13-12-2016,5.060594286
14-12-2016,5.271452381
15-12-2016,5.092223
16-12-2016,5.218737857
19-12-2016,5.366338524
20-12-2016,5.535025
21-12-2016,6.125427667
22-12-2016,6.39954319
23-12-2016,6.652572905
27-12-2016,6.652572905
28-12-2016,6.66311581
29-12-2016,6.684201619
30-12-2016,6.905602619
02-01-2017,6.506632773
03-01-2017,5.763624136
04-01-2017,6.050213182
05-01-2017,5.604408
06-01-2017,5.339047773
09-01-2017,5.583179182
10-01-2017,5.827310591
11-01-2017,5.859153818
12-01-2017,5.339047773
13-01-2017,5.339047773
16-01-2017,4.978157864
17-01-2017,5.307204545
18-01-2017,5.137374
19-01-2017,5.498263909
20-01-2017,5.753009727
23-01-2017,5.636251227
24-01-2017,5.392119818
25-01-2017,5.296590136
26-01-2017,5.498263909
27-01-2017,5.232903682
30-01-2017,5.466420682
31-01-2017,5.668094455
01-02-2017,5.60867655
02-02-2017,5.5554633
03-02-2017,5.4916074
06-02-2017,5.4277515
07-02-2017,5.4916074
08-02-2017,5.54482065
09-02-2017,5.6193192
10-02-2017,5.4490368
13-02-2017,5.2148985
14-02-2017,5.4490368
15-02-2017,5.37453825
16-02-2017,5.24682645
17-02-2017,5.28939705
20-02-2017,5.4064662
21-02-2017,5.3638956
22-02-2017,5.3851809
23-02-2017,5.67253245
24-02-2017,5.71510305
27-02-2017,5.52353535
28-02-2017,5.534178
01-03-2017,6.303970435
02-03-2017,5.833843826
03-03-2017,5.962060174
06-03-2017,5.865897913
07-03-2017,5.748366261
08-03-2017,5.598780522
09-03-2017,5.48124887
10-03-2017,5.502618261
13-03-2017,5.502618261
14-03-2017,5.449194783
15-03-2017,5.545357043
16-03-2017,5.491933565
17-03-2017,5.470564174
20-03-2017,5.320978435
21-03-2017,5.267554957
22-03-2017,5.299609043
23-03-2017,5.299609043
24-03-2017,5.08591513
27-03-2017,4.947014087
28-03-2017,5.053861043
29-03-2017,5.075230435
30-03-2017,5.246185565
31-03-2017,4.98975287
03-04-2017,5.189770667
04-04-2017,4.975317333
05-04-2017,5.168325333
06-04-2017,5.414946667
07-04-2017,5.243384
10-04-2017,5.125434667
11-04-2017,5.200493333
12-04-2017,5.286274667
13-04-2017,5.30772
18-04-2017,5.211216
19-04-2017,5.179048
20-04-2017,5.093266667
21-04-2017,4.900258667
24-04-2017,4.975317333
25-04-2017,4.814477333
26-04-2017,4.943149333
27-04-2017,4.878813333
28-04-2017,4.900258667
02-05-2017,4.90953
03-05-2017,4.8542425
04-05-2017,4.99799
05-05-2017,5.064335
08-05-2017,4.8763575
09-05-2017,4.9869325
10-05-2017,4.90953
11-05-2017,4.8100125
12-05-2017,4.9205875
15-05-2017,4.843185
16-05-2017,5.0090475
17-05-2017,5.0532775
18-05-2017,5.26337
19-05-2017,5.3628875
22-05-2017,5.4292325
23-05-2017,5.241255
24-05-2017,5.4292325
25-05-2017,5.506635
26-05-2017,5.7167275
29-05-2017,5.70567
30-05-2017,5.683555
31-05-2017,5.4955775
01-06-2017,5.704562909
02-06-2017,5.783169091
05-06-2017,5.805628
06-06-2017,5.569809455
07-06-2017,5.468744364
08-06-2017,5.670874545
09-06-2017,5.648415636
12-06-2017,5.524891636
13-06-2017,5.614727273
14-06-2017,5.524891636
15-06-2017,5.55858
16-06-2017,5.468744364
19-06-2017,5.524891636
20-06-2017,5.547350545
21-06-2017,5.479973818
22-06-2017,5.457514909
23-06-2017,5.468744364
26-06-2017,5.367679273
27-06-2017,5.536121091
28-06-2017,5.536121091
29-06-2017,5.693333455
30-06-2017,5.648415636
03-07-2017,5.905216286
04-07-2017,5.882194
05-07-2017,5.801616
06-07-2017,6.020327714
07-07-2017,6.146950286
10-07-2017,6.204506
11-07-2017,6.112416857
12-07-2017,6.296595143
13-07-2017,6.158461429
14-07-2017,6.227528286
17-07-2017,6.239039429
18-07-2017,6.273572857
19-07-2017,6.204506
20-07-2017,6.089394571
21-07-2017,5.847660571
24-07-2017,5.905216286
25-07-2017,5.939749714
26-07-2017,6.04335
27-07-2017,5.905216286
28-07-2017,5.951260857
31-07-2017,6.008816571
01-08-2017,6.233958261
02-08-2017,6.38744587
03-08-2017,6.38744587
04-08-2017,6.316605435
07-08-2017,6.210344783
08-08-2017,6.222151522
09-08-2017,6.328412174
10-08-2017,6.328412174
11-08-2017,6.340218913
14-08-2017,6.493706522
15-08-2017,6.51732
16-08-2017,6.824295217
17-08-2017,6.836101957
18-08-2017,6.859715435
21-08-2017,6.777068261
22-08-2017,6.800681739
23-08-2017,7.001396304
24-08-2017,7.001396304
25-08-2017,7.154883913
28-08-2017,7.19030413
29-08-2017,7.107656957
30-08-2017,7.095850217
31-08-2017,7.001396304
01-09-2017,6.934280571
04-09-2017,7.053426286
05-09-2017,7.732556857
06-09-2017,7.982762857
07-09-2017,8.209139714
08-09-2017,8.411687429
11-09-2017,8.173396
12-09-2017,8.137652286
13-09-2017,8.447431143
14-09-2017,8.459345714
15-09-2017,8.256798
18-09-2017,8.006592
19-09-2017,8.352114571
20-09-2017,8.197225143
21-09-2017,7.815958857
22-09-2017,7.911275429
25-09-2017,8.673808
26-09-2017,8.304456286
27-09-2017,8.232968857
28-09-2017,8.292541714
29-09-2017,8.411687429
02-10-2017,8.1468135
03-10-2017,8.217348682
04-10-2017,8.099790045
05-10-2017,8.076278318
06-10-2017,8.205592818
09-10-2017,8.158569364
10-10-2017,8.652315636
11-10-2017,8.640559773
12-10-2017,8.699339091
13-10-2017,8.605292182
16-10-2017,8.652315636
17-10-2017,8.699339091
18-10-2017,9.157817773
19-10-2017,8.981479818
20-10-2017,8.899188773
23-10-2017,8.746362545
24-10-2017,8.769874273
25-10-2017,8.687583227
26-10-2017,8.464221818
27-10-2017,8.417198364
30-10-2017,8.393686636
31-10-2017,8.675827364
01-11-2017,8.791762
02-11-2017,9.003046
03-11-2017,9.237806
06-11-2017,9.296496
07-11-2017,9.108688
08-11-2017,9.03826
09-11-2017,8.86219
10-11-2017,8.68612
13-11-2017,8.615692
14-11-2017,8.662644
15-11-2017,9.014784
16-11-2017,8.815238
17-11-2017,8.791762
20-11-2017,8.721334
21-11-2017,8.68612
22-11-2017,8.650906
23-11-2017,8.967832
24-11-2017,9.09695
27-11-2017,9.03826
28-11-2017,8.909142
29-11-2017,9.03826
30-11-2017,8.838714
01-12-2017,9.090209684
04-12-2017,8.924502737
05-12-2017,8.794304421
06-12-2017,8.616761263
07-12-2017,8.699614737
08-12-2017,8.462890526
11-12-2017,8.533907789
12-12-2017,8.462890526
13-12-2017,8.368200842
14-12-2017,8.391873263
15-12-2017,8.498399158
18-12-2017,8.746959579
19-12-2017,8.877157895
20-12-2017,9.196735579
21-12-2017,9.445296
22-12-2017,9.646511579
27-12-2017,9.634675368
28-12-2017,9.670184
29-12-2017,9.575494316
02-01-2018,9.4790115
03-01-2018,9.51561
04-01-2018,9.442413
05-01-2018,9.4546125
08-01-2018,9.296019
09-01-2018,9.4546125
10-01-2018,9.5766075
11-01-2018,9.491211
12-01-2018,9.5522085
15-01-2018,9.4546125
16-01-2018,9.7717995
17-01-2018,9.9425925
18-01-2018,10.3329765
19-01-2018,10.6501635
22-01-2018,10.637964
23-01-2018,10.955151
24-01-2018,11.5041285
25-01-2018,11.2357395
26-01-2018,11.0405475
29-01-2018,10.9429515
30-01-2018,10.7965575
31-01-2018,11.2601385
01-02-2018,11.3970194
02-02-2018,11.0142376
05-02-2018,11.1624112
06-02-2018,10.8413684
07-02-2018,11.0759766
08-02-2018,11.2241502
09-02-2018,11.3723238
12-02-2018,11.668671
13-02-2018,12.1872786
14-02-2018,11.8291924
15-02-2018,11.7551056
16-02-2018,11.7057144
19-02-2018,12.162583
20-02-2018,11.977366
21-02-2018,11.7674534
22-02-2018,11.9650182
23-02-2018,12.0761484
26-02-2018,11.853888
27-02-2018,12.5083214
28-02-2018,12.4342346
